sampleID_NGI	sampleID_SEQ	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes
P25061_1559	FL045_L104201	SNYYNE	L104201	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	G10	3000491423	G10	batch08	P25061	NA
P25061_1353	FL049_L104496	SNZCQ2	L104496	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	A9	3000491458	A9	batch08	P25061	NA
P25061_1497	FL045_L104121	SP2I54	L104121	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	A3	3000491423	A3	batch08	P25061	NA
P25061_1307	FL049_L104514	SP5UIC	L104514	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	C3	3000491458	C3	batch08	P25061	NA
P25061_1415	FL050_L104656	SP6IHD	L104656	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	G4	3000491459	G4	batch08	P25061	NA
P25061_1382	FL049_L104559	SPAIIY	L104559	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	F12	3000491458	F12	batch08	P25061	NA
P25061_1386	FL050_L104592	SPBTFZ	L104592	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	B1	3000491459	B1	batch08	P25061	NA
P25061_1481	FL045_L104119	SPDXQF	L104119	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	A1	3000491423	A1	batch08	P25061	NA
P25061_1296	FL049_L104572	SPE7AG	L104572	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	H1	3000491458	H1	batch08	P25061	NA
P25061_1085	FL048_L104454	SPEKLS	L104454	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	E11	3000491424	E11	batch08	P25061	NA
P25061_1290	FL049_L104500	SPENZA	L104500	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	B1	3000491458	B1	batch08	P25061	NA
P25061_1564	FL045_L104166	SPIMGN	L104166	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	D11	3000491423	D11	batch08	P25061	NA
P25061_1017	FL048_L104398	SPJ2ZD	L104398	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	A3	3000491424	A3	batch08	P25061	NA
P25061_1284	FL047_L104351	SPKW7I	L104351	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	D12	3000491457	D12	batch08	P25061	NA
P25061_1212	FL047_L104342	SPLMLZ	L104342	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	D3	3000491457	D3	batch08	P25061	NA
P25061_1301	FL049_L104537	SPQLRE	L104537	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	E2	3000491458	E2	batch08	P25061	NA
P25061_1349	FL049_L104543	SPR6KY	L104543	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	E8	3000491458	E8	batch08	P25061	NA
P25061_1207	FL047_L104377	SPU72Y	L104377	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	G2	3000491457	G2	batch08	P25061	NA
P25061_1155	FL044_L104058	SPUIJL	L104058	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	C8	3000491422	C8	batch08	P25061	NA
P25061_1545	FL045_L104127	SPX6HC	L104127	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	A9	3000491423	A9	batch08	P25061	NA
P25061_1064	FL048_L104487	SPYMYE	L104487	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	H8	3000491424	H8	batch08	P25061	NA
P25061_1528	FL045_L104209	SPYWAC	L104209	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	H6	3000491423	H6	batch08	P25061	NA
P25061_1645	FL046_L104268	SPZ3ES	L104268	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	E9	3000491421	E9	batch08	P25061	NA
P25061_1523	FL045_L104148	SPZYGX	L104148	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	C6	3000491423	C6	batch08	P25061	NA
P25061_1598	FL046_L104274	SQ1E4T	L104274	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	F3	3000491421	F3	batch08	P25061	NA
P25061_1230	FL047_L104368	SQEM8A	L104368	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	F5	3000491458	F5	batch08	P25061	NA
P25061_1547	FL045_L104151	SQHXTS	L104151	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	C9	3000491423	C9	batch08	P25061	NA
P25061_1302	FL049_L104549	SQIHM1	L104549	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	F2	3000491458	F2	batch08	P25061	NA
P25061_1138	FL044_L104044	SQJK9W	L104044	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	B6	3000491422	B6	batch08	P25061	NA
P25061_1147	FL044_L104057	SQJWPV	L104057	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	C7	3000491422	C7	batch08	P25061	NA
P25061_1063	FL048_L104475	SQJY2I	L104475	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	G8	3000491424	G8	batch08	P25061	NA
P25061_1599	FL046_L104286	SQK73Z	L104286	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	G3	3000491421	G3	batch08	P25061	NA
P25061_1038	FL048_L104460	SQNEUC	L104460	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	F5	3000491424	F5	batch08	P25061	NA
P25061_1179	FL044_L104061	SQVAQE	L104061	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	C11	3000491422	C11	batch08	P25061	NA
P25061_1449	FL050_L104588	SQVAVM	L104588	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	A9	3000491459	A9	batch08	P25061	NA
P25061_1398	FL050_L104642	SQXRD6	L104642	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	F2	3000491459	F2	batch08	P25061	NA
P25061_1139	FL044_L104056	SQYBDY	L104056	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	C6	3000491422	C6	batch08	P25061	NA
P25061_1165	FL044_L104083	SQZKGF	L104083	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	E9	3000491422	E9	batch08	P25061	NA
P25061_1189	FL044_L104086	SR2EGZ	L104086	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	E12	3000491422	E12	batch08	P25061	NA
P25061_1127	FL044_L104102	SR3IEV	L104102	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	G4	3000491422	G4	batch08	P25061	NA
P25061_1132	FL044_L104067	SR3JAY	L104067	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	D5	3000491422	D5	batch08	P25061	NA
P25061_1548	FL045_L104163	SR6UED	L104163	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	D9	3000491423	D9	batch08	P25061	NA
P25061_1099	FL044_L104051	SR8641	L104051	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	C1	3000491422	C1	batch08	P25061	NA
P25061_1362	FL049_L104509	SRAWYY	L104509	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	B10	3000491458	B10	batch08	P25061	NA
P25061_1427	FL050_L104609	SRBLD3	L104609	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	C6	3000491459	C6	batch08	P25061	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P25061_1569	FL045_L104130	SRCSJW	L104130	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	A12	3000491423	A12	batch08	P25061	NA
P25061_1390	FL050_L104641	SRJIPD	L104641	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	F1	3000491459	F1	batch08	P25061	NA
P25061_1408	FL050_L104667	SRJY2A	L104667	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	H3	3000491459	H3	batch08	P25061	NA
P25061_1462	FL050_L104650	SRKY6V	L104650	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	F10	3000491459	F10	batch08	P25061	NA
P25061_1565	FL045_L104178	SRMWXD	L104178	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	E11	3000491423	E11	batch08	P25061	NA
P25061_1214	FL047_L104366	SRNA5M	L104366	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	F3	3000491457	F3	batch08	P25061	NA
P25061_1542	FL045_L104187	SRNGIZ	L104187	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	F8	3000491423	F8	batch08	P25061	NA
P25061_1043	FL048_L104425	SRQDPM	L104425	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	C6	3000491424	C6	batch08	P25061	NA
P25061_1644	FL046_L104256	SRQUIW	L104256	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	D9	3000491421	D9	batch08	P25061	NA
P25061_1112	FL044_L104112	SRTDZL	L104112	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	H2	3000491422	H2	batch08	P25061	NA
P25061_1684	FL051_L104722	SRUBRD	L104722	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	F2	3000491460	F2	batch08	P25061	NA
P25061_1313	FL049_L104491	SS2CZX	L104491	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	A4	3000491458	A4	batch08	P25061	NA
P25061_1477	FL050_L104640	SS3XKU	L104640	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	E12	3000491459	E12	batch08	P25061	NA
P25061_1709	FL051_L100418	SS78F3	L100418	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	A7	3000491460	A7	batch08	P25061	NA
P25061_1444	FL050_L104624	SS8MIV	L104624	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	D8	3000491459	D8	batch08	P25061	NA
P25061_1056	FL048_L104486	SSB1JV	L104486	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	H7	3000491424	H7	batch08	P25061	NA
P25061_1152	FL044_L104117	SSBTEW	L104117	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	H7	3000491422	H7	batch08	P25061	NA
P25061_1111	FL044_L104100	SSBYCF	L104100	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	G2	3000491422	G2	batch08	P25061	NA
P25061_1544	FL045_L104211	SSDPLG	L104211	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	H8	3000491423	H8	batch08	P25061	NA
P25061_1451	FL050_L104612	SSJCPB	L104612	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	C9	3000491459	C9	batch08	P25061	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P25061_1414	FL050_L104644	SSJT7D	L104644	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	F4	3000491459	F4	batch08	P25061	NA
P25061_1420	FL050_L104621	SSJTCQ	L104621	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	D5	3000491459	D5	batch08	P25061	NA
P25061_1700	FL051_L104701	SSLZ2Y	L104701	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	D5	3000491460	D5	batch08	P25061	NA
P25061_1422	FL050_L104645	SSMJGL	L104645	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	F5	3000491459	F5	batch08	P25061	NA
P25061_1461	FL050_L104638	SSPH7T	L104638	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	E10	3000491459	E10	batch08	P25061	NA
P25061_1711	FL051_L104680	SSRNXV	L104680	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	C7	3000491460	C7	batch08	P25061	NA
P25061_1052	FL048_L104438	SSRSKT	L104438	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	D7	3000491424	D7	batch08	P25061	NA
P25061_1292	FL049_L104524	SSRZWR	L104524	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	D1	3000491458	D1	batch08	P25061	NA
P25061_1706	FL051_L104702	SSVERT	L104702	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	D6	3000491460	D6	batch08	P25061	NA
P25061_1150	FL044_L104093	SSVYD5	L104093	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	F7	3000491422	F7	batch08	P25061	NA
P25061_1103	FL044_L104099	SSWYFH	L104099	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	G1	3000491422	G1	batch08	P25061	NA
P25061_1336	FL049_L104577	SSYZKI	L104577	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	H6	3000491458	H6	batch08	P25061	NA
P25061_1171	FL044_L104060	ST24AG	L104060	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	C10	3000491422	C10	batch08	P25061	NA
P25061_1687	FL051_L104675	ST3BZS	L104675	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	C3	3000491460	C3	batch08	P25061	NA
P25061_1061	FL048_L104451	ST3TNE	L104451	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	E8	3000491424	E8	batch08	P25061	NA
P25061_1323	FL049_L104516	ST4NHY	L104516	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	C5	3000491458	C5	batch08	P25061	NA
P25061_1394	FL050_L104593	ST7FXI	L104593	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	B2	3000491459	B2	batch08	P25061	NA
P25061_1042	FL048_L104413	ST8P5Z	L104413	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	B6	3000491424	B6	batch08	P25061	NA
P25061_1578	FL046_L104224	STA6XU	L104224	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	B1	3000491421	B1	batch08	P25061	NA
P25061_1479	FL050_L104664	STAI8E	L104664	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	G12	3000491459	G12	batch08	P25061	NA
P25061_1351	FL049_L104567	STBV2E	L104567	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	G8	3000491458	G8	batch08	P25061	NA
P25061_1682	FL051_L104698	STBVKY	L104698	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	D2	3000491460	D2	batch08	P25061	NA
P25061_1533	FL045_L104174	STBWRQ	L104174	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	E7	3000491423	E7	batch08	P25061	NA
P25061_1239	FL047_L104381	STHAXH	L104381	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	G6	3000491457	G6	batch08	P25061	NA
P25061_1204	FL047_L104341	STHIXH	L104341	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	D2	3000491457	D2	batch08	P25061	NA
P25061_1738	FL051_L101173	STLNDX	L101173	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	B12	3000491460	B12	batch08	P25061	NA
P25061_1154	FL044_L104046	STLVLE	L104046	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	B8	3000491422	B8	batch08	P25061	NA
P25061_1217	FL047_L104307	STNND6	L104307	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	A4	3000491457	A4	batch08	P25061	NA
P25061_1617	FL046_L104217	STQDSX	L104217	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	A6	3000491421	A6	batch08	P25061	NA
P25061_1463	FL050_L104662	STRUAT	L104662	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	G10	3000491459	G10	batch08	P25061	NA
P25061_1639	FL046_L104291	STRWMS	L104291	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	G8	3000491421	G8	batch08	P25061	NA
P25061_1402	FL050_L104594	STSHP2	L104594	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	B3	3000491459	B3	batch08	P25061	NA
P25061_1697	FL051_L100322	STSRV4	L100322	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	A5	3000491460	A5	batch08	P25061	NA
P25061_1173	FL044_L104084	STTJQA	L104084	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	E10	3000491422	E10	batch08	P25061	NA
P25061_1535	FL045_L104198	STUCTT	L104198	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	G7	3000491423	G7	batch08	P25061	NA
P25061_1582	FL046_L104272	STW6WJ	L104272	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	F1	3000491421	F1	batch08	P25061	NA
P25061_1253	FL047_L104359	STX9GA	L104359	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	E8	3000491457	E8	batch08	P25061	NA
P25061_1567	FL045_L104202	STXQFV	L104202	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	G11	3000491423	G11	batch08	P25061	NA
P25061_1460	FL050_L104626	STXWAR	L104626	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	D10	3000491459	D10	batch08	P25061	NA
P25061_1613	FL046_L104264	STZWKU	L104264	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	E5	3000491421	E5	batch08	P25061	NA
P25061_1591	FL046_L104285	SU18TS	L104285	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	G2	3000491421	G2	batch08	P25061	NA
P25061_1502	FL045_L104182	SU28JC	L104182	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	F3	3000491423	F3	batch08	P25061	NA
P25061_1487	FL045_L104192	SU8QJR	L104192	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	G1	3000491423	G1	batch08	P25061	NA
P25061_1496	FL045_L104205	SU9BFV	L104205	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	H2	3000491423	H2	batch08	P25061	NA
P25061_1455	FL050_L104661	SUCLBA	L104661	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	G9	3000491459	G9	batch08	P25061	NA
P25061_1283	FL047_L104339	SUEG5W	L104339	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	C12	3000491457	C12	batch08	P25061	NA
P25061_1033	FL048_L104400	SUELGS	L104400	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	A5	3000491424	A5	batch08	P25061	NA
P25061_1256	FL047_L104395	SUG4AB	L104395	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	H8	3000491457	H8	batch08	P25061	NA
P25061_1575	FL045_L104203	SUHC2P	L104203	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	G12	3000491423	G12	batch08	P25061	NA
P25061_1011	FL048_L104421	SUHEZL	L104421	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	C2	3000491424	C2	batch08	P25061	NA
P25061_1429	FL050_L104634	SUHVAB	L104634	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	E6	3000491459	E6	batch08	P25061	NA
P25061_1507	FL045_L104146	SUIHM8	L104146	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	C4	3000491423	C4	batch08	P25061	NA
P25061_1723	FL051_L104684	SUK8VK	L104684	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	C9	3000491460	C9	batch08	P25061	NA
P25061_1525	FL045_L104173	SUNVYF	L104173	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	E6	3000491423	E6	batch08	P25061	NA
P25061_1457	FL050_L104589	SUSDGF	L104589	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	A10	3000491459	A10	batch08	P25061	NA
P25061_1562	FL045_L104141	SUTCTM	L104141	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	B11	3000491423	B11	batch08	P25061	NA
P25061_1035	FL048_L104424	SUVBRQ	L104424	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	C5	3000491424	C5	batch08	P25061	NA
P25061_1148	FL044_L104069	SUVXPU	L104069	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	D7	3000491422	D7	batch08	P25061	NA
P25061_1577	FL046_L104212	SUX49I	L104212	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	A1	3000491421	A1	batch08	P25061	NA
P25061_1164	FL044_L104071	SV9RHC	L104071	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL044	D9	3000491422	D9	batch08	P25061	NA
P25061_1490	FL045_L104132	SVADGX	L104132	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	B2	3000491423	B2	batch08	P25061	NA
P25061_1632	FL046_L104302	SVBIH4	L104302	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	H7	3000491421	H7	batch08	P25061	NA
P25061_1049	FL048_L104402	SVBPYT	L104402	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL048	A7	3000491424	A7	batch08	P25061	NA
P25061_1267	FL047_L104337	SVCMJP	L104337	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL047	C10	3000491457	C10	batch08	P25061	NA
P25061_1526	FL045_L104185	SVE4AT	L104185	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL045	F6	3000491423	F6	batch08	P25061	NA
P25061_1437	FL050_L104635	SVG9BK	L104635	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL050	E7	3000491459	E7	batch08	P25061	NA
P25061_1342	FL049_L104554	SVISBC	L104554	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	F7	3000491458	F7	batch08	P25061	NA
P25061_1590	FL046_L104273	SVJ57R	L104273	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	F2	3000491421	F2	batch08	P25061	NA
P25061_1629	FL046_L104266	SVJAIC	L104266	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL046	E7	3000491421	E7	batch08	P25061	NA
P25061_1695	FL051_L104712	SVLPE5	L104712	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL051	E4	3000491460	E4	batch08	P25061	NA
P25061_1366	FL049_L104557	SVLQAL	L104557	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL049	F10	3000491458	F10	batch08	P25061	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
